img_id;img_path;pred_bboxes;target_bboxes;ious;prompts
250;grasp_vlm_dataset/wrench_17_jpg.rf.78e8496b0447c40f4d6d4f20bd6c599c.jpg;{'hand': [0.2927217407226563, 0.05146424865722656, 0.62035888671875, 0.737005615234375]};{'handle': {'x_1': 0.376, 'y_1': 0.36, 'x_2': 0.511, 'y_2': 0.718}};{'hand': 0.2151740999615334};[['entire hand grasping point on the wrench']]
251;grasp_vlm_dataset/lever_handle7_jpg.rf.fd99b97487f1509ef8943f9e968cee53.jpg;{'hand': [0.3899270629882812, 0.5586766967773438, 0.47691571044921877, 0.585461669921875]};{'handle': {'x_1': 0.421, 'y_1': 0.563, 'x_2': 0.48, 'y_2': 0.5815}};{'hand': 0.4333556208732563};[['entire hand grasping point on the door with a horizontal lever handle']]
252;grasp_vlm_dataset/glue_17_jpg.rf.05abd02a241822cda919fb8ac109e178.jpg;{'index': [0.0, 0.0, 0.0, 0.0]};{'index': {'x_1': 0.375, 'y_1': 0.387, 'x_2': 0.4035, 'y_2': 0.5005}};{'index': 0.0};[['index finger pressing point on the glue gun']]
253;grasp_vlm_dataset/glue_3_jpg.rf.066bb960da97ba5700455b3f4dcf4d36.jpg;{'index': [0.0, 0.0, 0.0, 0.0]};{'index': {'x_1': 0.358, 'y_1': 0.451, 'x_2': 0.5235, 'y_2': 0.4975}};{'index': 0.0};[['index finger pressing point on the glue gun']]
254;grasp_vlm_dataset/bowl_ball20_jpg.rf.0f5f7bb551f3f763aa86c5cdc4a9ff51.jpg;{'index': [0.23852496337890625, 0.3652985229492188, 0.45691473388671877, 0.6796449584960937], 'thumb': [0.23852496337890625, 0.3652985229492188, 0.45691473388671877, 0.6796449584960937]};{'thumb': {'x_1': 0.271, 'y_1': 0.403, 'x_2': 0.2945, 'y_2': 0.4335}, 'index': {'x_1': 0.316, 'y_1': 0.421, 'x_2': 0.358, 'y_2': 0.4905}};{'index': 0.04252000069224724, 'thumb': 0.010440633948670144};[['index finger grasping point on the bowling ball'], ['thumb finger grasping point on the bowling ball']]
255;grasp_vlm_dataset/rnd_door11_jpg.rf.a50882be37fdd6cb45224be670f3e262.jpg;{'hand': [0.254913330078125, 0.11279566192626952, 0.8032221069335937, 0.8621160888671875]};{'handle': {'x_1': 0.279, 'y_1': 0.554, 'x_2': 0.322, 'y_2': 0.5895}};{'hand': 0.003715386844311041};[['entire hand grasping point on the door with a round handle']]
256;grasp_vlm_dataset/bolt_cutters10_jpeg.rf.0e98e7b8a6e8c6c5f308817fae38fcef.jpg;{'left': [0.18857272338867187, 0.34776773071289063, 0.9364566040039063, 0.6169117431640625], 'right': [0.18857272338867187, 0.34776773071289063, 0.9364566040039063, 0.6169117431640625]};{'right': {'x_1': 0.77, 'y_1': 0.377, 'x_2': 0.9425, 'y_2': 0.4435}, 'left': {'x_1': 0.113, 'y_1': 0.393, 'x_2': 0.2805, 'y_2': 0.456}};{'left': 0.028106921005715775, 'right': 0.05488296256965165};[['left hand grasping point on the bolt cutters'], ['right hand grasping point on the bolt cutters']]
257;grasp_vlm_dataset/lever_handle1_jpg.rf.6a225844c420ed6beb00f7bf2a903412.jpg;{'hand': [0.1600687255859375, 0.18822901916503906, 0.855987548828125, 0.9364954223632812]};{'handle': {'x_1': 0.723, 'y_1': 0.58, 'x_2': 0.81, 'y_2': 0.5995}};{'hand': 0.0032579096379907494};[['entire hand grasping point on the door with a horizontal lever handle']]
258;grasp_vlm_dataset/wacker_13_jpg.rf.34682d2067dee3772fab9cdff455a621.jpg;{'index': [0.2287323760986328, 0.06329534149169921, 0.9590609741210937, 0.8102976684570312]};{'index': {'x_1': 0.851, 'y_1': 0.086, 'x_2': 0.8745, 'y_2': 0.1065}};{'index': 0.0008830422060301429};[['index finger pressing point on the weed wacker']]
259;grasp_vlm_dataset/wrench_2_jpg.rf.9541e11e7f622a2cf64957da4e4613b7.jpg;{'hand': [0.18594114685058594, 0.20947412109375, 0.8585418701171875, 0.8863251953125]};{'handle': {'x_1': 0.315, 'y_1': 0.335, 'x_2': 0.8585, 'y_2': 0.8785}};{'hand': 0.648856477223155};[['entire hand grasping point on the wrench']]
260;grasp_vlm_dataset/bot_bar4_jpg.rf.6606916b65f6133bcaf9621a98399210.jpg;{'hand': [0.21744456481933594, 0.12921713256835937, 0.7331141357421875, 0.8314132690429688]};{'handle': {'x_1': 0.516, 'y_1': 0.672, 'x_2': 0.5805, 'y_2': 0.723}};{'hand': 0.009084477428022548};[['entire hand grasping point on the bottom drawer with a horizontal bar handle']]
261;grasp_vlm_dataset/wacker_18_jpg.rf.41d2fb010ed2d56c7f79bd0c1d4e7d6e.jpg;{'index': [0.0, 0.0, 0.0, 0.0]};{'index': {'x_1': 0.616, 'y_1': 0.347, 'x_2': 0.6315, 'y_2': 0.3815}};{'index': 0.0};[['index finger pressing point on the weed wacker']]
262;grasp_vlm_dataset/hammer_11_jpg.rf.c85b223be4971ad9ab964763835c15e2.jpg;{'hand': [0.0, 0.0, 0.0, 0.0]};{'handle': {'x_1': 0.447, 'y_1': 0.12, 'x_2': 0.5845, 'y_2': 0.5215}};{'hand': 0.0};[['entire hand grasping point on the hammer']]
263;grasp_vlm_dataset/scissors19_jpg.rf.5f0e204097a7f0b77e9912d69812ed06.jpg;{'index': [0.20187950134277344, 0.08927865600585938, 0.93640185546875, 0.830116943359375], 'thumb': [0.20187950134277344, 0.08927865600585938, 0.93640185546875, 0.830116943359375]};{'thumb': {'x_1': 0.281, 'y_1': 0.498, 'x_2': 0.6045, 'y_2': 0.804}, 'index': {'x_1': 0.527, 'y_1': 0.311, 'x_2': 0.9815, 'y_2': 0.6335}};{'index': 0.23631748310743528, 'thumb': 0.1819144823505517};[['index finger grasping point on the pair of scissors'], ['thumb finger grasping point on the pair of scissors']]
264;grasp_vlm_dataset/bot_bar1_jpg.rf.eabd136d66ba5d6966232ba28c810b84.jpg;{'hand': [0.0, 0.4307309265136719, 0.10582349395751953, 0.9995811767578126]};{'handle': {'x_1': 0.488, 'y_1': 0.829, 'x_2': 0.568, 'y_2': 0.86}};{'hand': 0.0};[['entire hand grasping point on the bottom drawer with a horizontal bar handle']]
265;grasp_vlm_dataset/bolt_cutters19_jpeg.rf.fcfca76c4ee0ac5f8e81b8212818bcd9.jpg;{'left': [0.21300680541992187, 0.08790094757080077, 0.6825835571289063, 0.837169189453125], 'right': [0.21300680541992187, 0.08790094757080077, 0.6825835571289063, 0.837169189453125]};{'left': {'x_1': 0.178, 'y_1': 0.785, 'x_2': 0.3215, 'y_2': 0.976}, 'right': {'x_1': 0.521, 'y_1': 0.795, 'x_2': 0.636, 'y_2': 0.989}};{'left': 0.015150407476911244, 'right': 0.013131501432418567};[['left hand grasping point on the bolt cutters near the green star'], ['right hand grasping point on the bolt cutters']]
266;grasp_vlm_dataset/hammer_6_jpg.rf.59a5008a32bcb90a0ecc81ee2de68d14.jpg;{'hand': [0.0, 0.0, 0.0, 0.0]};{'handle': {'x_1': 0.26, 'y_1': 0.418, 'x_2': 0.872, 'y_2': 0.5805}};{'hand': 0.0};[['entire hand grasping point on the hammer']]
267;grasp_vlm_dataset/top_bar3_jpg.rf.20bc4ba2ab0adcc698b3732aa4fc16bc.jpg;{'hand': [0.0, 0.0, 0.6703507080078125, 0.736568359375]};{'handle': {'x_1': 0.351, 'y_1': 0.079, 'x_2': 0.5335, 'y_2': 0.227}};{'hand': 0.05470278692610777};[['entire hand grasping point on the top drawer with a horizontal bar handle']]
268;grasp_vlm_dataset/hammer_10_jpg.rf.2cdb5f31fb14f54d1db317d9be4824aa.jpg;{'hand': [0.09284203338623047, 0.3401824645996094, 0.8371511840820313, 0.6607066040039062]};{'handle': {'x_1': 0.485, 'y_1': 0.474, 'x_2': 0.905, 'y_2': 0.551}};{'hand': 0.11122384853400806};[['entire hand grasping point on the hammer']]
269;grasp_vlm_dataset/vertical_bar5_jpg.rf.e67501751d54aa17d9a0556137cc16f5.jpg;{'hand': [0.20424464416503907, 0.17320304870605469, 0.7886649169921875, 0.885977783203125]};{'handle': {'x_1': 0.275, 'y_1': 0.609, 'x_2': 0.288, 'y_2': 0.6665}};{'hand': 0.0017944593609281983};[['entire hand grasping point on the door with a vertical bar handle']]
270;grasp_vlm_dataset/saw_5_jpg.rf.318e16b83ec94ae33868ec3ad7152d07.jpg;{'index': [0.0, 0.0, 0.0, 0.0]};{'index': {'x_1': 0.488, 'y_1': 0.175, 'x_2': 0.5265, 'y_2': 0.2125}};{'index': 0.0};[['index finger pressing point on the circular saw']]
271;grasp_vlm_dataset/bow18_jpg.rf.61d5e62c0332134b201a1800973fcc4d.jpg;{'index': [0.0, 0.0, 0.0, 0.0], 'thumb': [0.08934980010986328, 0.038489151000976565, 0.8210499877929688, 0.7623887329101563]};{'thumb': {'x_1': 0.58, 'y_1': 0.225, 'x_2': 0.631, 'y_2': 0.281}, 'index': {'x_1': 0.552, 'y_1': 0.059, 'x_2': 0.69, 'y_2': 0.2255}};{'index': 0.0, 'thumb': 0.005391960609929608};[['index finger grasping point on the violin bow'], ['thumb finger grasping point on the violin bow']]
272;grasp_vlm_dataset/multimeter15_jpg.rf.9aa2acb4718b10f70e5f0c78caa8b636.jpg;{'left': [0.13871131896972655, 0.14024330139160157, 0.8850418090820312, 0.848896728515625], 'right': [0.13871131896972655, 0.14024330139160157, 0.8850418090820312, 0.848896728515625]};{'left': {'x_1': 0.271, 'y_1': 0.71, 'x_2': 0.626, 'y_2': 0.811}, 'right': {'x_1': 0.493, 'y_1': 0.771, 'x_2': 0.841, 'y_2': 0.913}};{'left': 0.06779296843904654, 'right': 0.04918029690034715};[['left hand grasping point on the multimeter with red and black leads near the green star'], ['right hand grasping point on the multimeter with red and black leads']]
273;grasp_vlm_dataset/drill_17_jpg.rf.136503b950ddb091690e9283b86e5359.jpg;{'index': [0.0, 0.0, 0.0, 0.0]};{'index': {'x_1': 0.515, 'y_1': 0.348, 'x_2': 0.565, 'y_2': 0.4295}};{'index': 0.0};[['index finger pressing point on the power drill']]
274;grasp_vlm_dataset/bolt_cutters4_jpeg.rf.bf63fd021872bf4938b540e83f770816.jpg;{'left': [0.17007826232910156, 0.012834405899047852, 0.8488031616210937, 0.7603213500976562], 'right': [0.17007826232910156, 0.012834405899047852, 0.8488031616210937, 0.7603213500976562]};{'right': {'x_1': 0.463, 'y_1': 0.0, 'x_2': 0.603, 'y_2': 0.204}, 'left': {'x_1': 0.42, 'y_1': 0.798, 'x_2': 0.538, 'y_2': 1.0}};{'left': 0.0, 'right': 0.05256600460454008};[['left hand grasping point on the bolt cutters'], ['right hand grasping point on the bolt cutters']]
275;grasp_vlm_dataset/darts10_jpg.rf.a3235a3ae3f28b5fed73b771ed3763dd.jpg;{'index': [0.4046649475097656, 0.2862745361328125, 0.73187841796875, 0.48323947143554685], 'thumb': [0.4046649475097656, 0.2862745361328125, 0.73187841796875, 0.48323947143554685]};{'index': {'x_1': 0.405, 'y_1': 0.46, 'x_2': 0.461, 'y_2': 0.515}, 'thumb': {'x_1': 0.435, 'y_1': 0.475, 'x_2': 0.5005, 'y_2': 0.5265}};{'index': 0.019650405673135796, 'thumb': 0.008021108135694677};[['index finger grasping point on the dart'], ['thumb finger grasping point on the dart']]
276;grasp_vlm_dataset/multimeter16_jpg.rf.ed9a09023be13fb4a322e74315c8cea7.jpg;{'left': [0.2184501953125, 0.06532109069824218, 0.9261326293945312, 0.8115400390625], 'right': [0.2184501953125, 0.06532109069824218, 0.9261326293945312, 0.8115400390625]};{'left': {'x_1': 0.056, 'y_1': 0.189, 'x_2': 0.2415, 'y_2': 0.4415}, 'right': {'x_1': 0.532, 'y_1': 0.138, 'x_2': 0.811, 'y_2': 0.324}};{'left': 0.010226721936094727, 'right': 0.09826807735601649};[['left hand grasping point on the multimeter with red and black leads near the green star'], ['right hand grasping point on the multimeter with red and black leads']]
277;grasp_vlm_dataset/wacker_17_jpg.rf.633900bf8f6ec40679f5da12254d39c8.jpg;{'index': [0.16395158386230468, 0.19189503479003905, 0.911237548828125, 0.9256611938476562]};{'index': {'x_1': 0.788, 'y_1': 0.323, 'x_2': 0.842, 'y_2': 0.343}};{'index': 0.0019696055137401938};[['index finger pressing point on the weed wacker']]
278;grasp_vlm_dataset/bot_bar6_jpg.rf.c344b0372ec81fdb1520b12867243c03.jpg;{'hand': [0.06453945922851563, 0.22275357055664063, 0.7374957885742187, 0.9588430786132812]};{'handle': {'x_1': 0.39, 'y_1': 0.837, 'x_2': 0.4835, 'y_2': 0.8845}};{'hand': 0.008965772419213905};[['entire hand grasping point on the bottom drawer with a horizontal bar handle']]
279;grasp_vlm_dataset/syringe20_jpg.rf.88e9dfd20447e32f6cce37980911ce7e.jpg;{'index': [0.0, 0.0, 0.7014081420898437, 0.7165000610351563], 'thumb': [0.0, 0.0, 0.7014081420898437, 0.7165000610351563]};{'thumb': {'x_1': 0.845, 'y_1': 0.846, 'x_2': 0.9995, 'y_2': 0.9995}, 'index': {'x_1': 0.697, 'y_1': 0.701, 'x_2': 0.8885, 'y_2': 0.889}};{'index': 0.00012688468714593047, 'thumb': 0.0};[['index finger grasping point on the syringe'], ['thumb finger grasping point on the syringe']]
280;grasp_vlm_dataset/bot_rnd2_jpg.rf.05cc8c6975ae529104e65cfaedeb5428.jpg;{'hand': [0.049549747467041015, 0.21481060791015624, 0.7849796752929687, 0.9607467651367188]};{'handle': {'x_1': 0.457, 'y_1': 0.522, 'x_2': 0.5145, 'y_2': 0.5735}};{'hand': 0.00539799049640208};[['entire hand grasping point on the bottom drawer with a round handle']]
281;grasp_vlm_dataset/glue_2_jpg.rf.9fb4c8607def9ebab16de93afbf21811.jpg;{'index': [0.0, 0.0, 0.0, 0.0]};{'index': {'x_1': 0.278, 'y_1': 0.234, 'x_2': 0.3635, 'y_2': 0.383}};{'index': 0.0};[['index finger pressing point on the glue gun']]
282;grasp_vlm_dataset/multimeter11_jpg.rf.87a50f900556b7eb64a8bc2ba9923d4f.jpg;{'left': [0.0, 0.012791275978088379, 0.39948870849609375, 0.7617848510742188], 'right': [0.0, 0.012791275978088379, 0.39948870849609375, 0.7617848510742188]};{'left': {'x_1': 0.519, 'y_1': 0.538, 'x_2': 0.632, 'y_2': 0.9445}, 'right': {'x_1': 0.543, 'y_1': 0.388, 'x_2': 0.723, 'y_2': 0.7645}};{'left': 0.0, 'right': 0.0};[['left hand grasping point on the multimeter with red and black leads near the green star'], ['right hand grasping point on the multimeter with red and black leads']]
283;grasp_vlm_dataset/glue_14_jpg.rf.8e3341244a784dfd82c29ebb595a2f13.jpg;{'index': [0.0, 0.0, 0.0, 0.0]};{'index': {'x_1': 0.376, 'y_1': 0.383, 'x_2': 0.396, 'y_2': 0.499}};{'index': 0.0};[['index finger pressing point on the glue gun']]
284;grasp_vlm_dataset/chainsaw11_jpg.rf.7176142a650fcba54117f10430c8882d.jpg;{'left': [0.0, 0.0, 0.0, 0.0], 'right': [0.0, 0.0, 0.0, 0.0]};{'left': {'x_1': 0.283, 'y_1': 0.507, 'x_2': 0.377, 'y_2': 1.0}, 'right': {'x_1': 0.241, 'y_1': 0.071, 'x_2': 0.5365, 'y_2': 0.245}};{'left': 0.0, 'right': 0.0};[['left hand grasping point on the chainsaw near the green star'], ['right hand grasping point on the chainsaw']]
285;grasp_vlm_dataset/solder_19_jpg.rf.b41e5d3f6b2ee25de494045eb4daf006.jpg;{'hand': [0.18801429748535156, 0.16402828979492187, 0.9358453979492187, 0.8783811645507813]};{'handle': {'x_1': 0.505, 'y_1': 0.424, 'x_2': 0.8155, 'y_2': 0.636}};{'hand': 0.12321998347417712};[['entire hand grasping point on the soldering iron']]
286;grasp_vlm_dataset/saw_9_jpg.rf.357d6a8fc86ce4de56014270edf7b9d7.jpg;{'index': [0.0, 0.0, 0.0, 0.0]};{'index': {'x_1': 0.782, 'y_1': 0.281, 'x_2': 0.808, 'y_2': 0.3395}};{'index': 0.0};[['index finger pressing point on the circular saw']]
287;grasp_vlm_dataset/wrench_3_jpg.rf.5e6825d8eee17f5e5b09adb4d8423f65.jpg;{'hand': [0.47614627075195315, 0.11393928527832031, 0.7077156982421875, 0.8618965454101563]};{'handle': {'x_1': 0.551, 'y_1': 0.276, 'x_2': 0.629, 'y_2': 0.812}};{'hand': 0.24138005859305545};[['entire hand grasping point on the wrench']]
288;grasp_vlm_dataset/lever_handle17_jpg.rf.5d1acd165adb3802c8dc0aabdeb3c370.jpg;{'hand': [0.03867973327636719, 0.6732197875976562, 0.19673521423339843, 0.8955054321289062]};{'handle': {'x_1': 0.381, 'y_1': 0.617, 'x_2': 0.428, 'y_2': 0.6315}};{'hand': 0.0};[['entire hand grasping point on the door with a horizontal lever handle']]
289;grasp_vlm_dataset/drill_15_jpg.rf.4bbf949cdfa2d31f85239ac024ace55d.jpg;{'index': [0.16170916748046876, 0.065321044921875, 0.88570263671875, 0.8096605224609374]};{'index': {'x_1': 0.535, 'y_1': 0.389, 'x_2': 0.584, 'y_2': 0.4755}};{'index': 0.007865140507779185};[['index finger pressing point on the power drill']]
290;grasp_vlm_dataset/allen_4_jpg.rf.7c84acf515bff74c2f1550cb20225a4c.jpg;{'hand': [0.09870690155029296, 0.08309822845458985, 0.3637264709472656, 0.27326220703125]};{'handle': {'x_1': 0.012, 'y_1': 0.076, 'x_2': 0.361, 'y_2': 0.3045}};{'hand': 0.621425449683734};[['entire hand grasping point on the allen key']]
291;grasp_vlm_dataset/wacker_9_jpg.rf.a8ab37e0d1857de1c0b5c89e3fe89bd5.jpg;{'index': [0.0, 0.0, 0.0, 0.0]};{'index': {'x_1': 0.746, 'y_1': 0.58, 'x_2': 0.7615, 'y_2': 0.5915}};{'index': 0.0};[['index finger pressing point on the weed wacker']]
292;grasp_vlm_dataset/hammer_18_jpg.rf.6dc41f97cc114e93b58b1020653d2a1a.jpg;{'hand': [0.323897705078125, 0.08839371490478516, 0.6272125244140625, 0.8371722412109375]};{'handle': {'x_1': 0.425, 'y_1': 0.488, 'x_2': 0.563, 'y_2': 0.9595}};{'hand': 0.1974852071619435};[['entire hand grasping point on the hammer']]
293;grasp_vlm_dataset/wrench_11_jpg.rf.7de38718620af910cbe38e875f6e0ee8.jpg;{'hand': [0.16453173828125, 0.16656884765625, 0.8561898193359375, 0.8253264770507812]};{'handle': {'x_1': 0.16, 'y_1': 0.177, 'x_2': 0.5765, 'y_2': 0.558}};{'hand': 0.3431855612293049};[['entire hand grasping point on the wrench']]
294;grasp_vlm_dataset/wacker_14_jpg.rf.8822a1a2f9a5fb09f2a0755a8c0dc2ff.jpg;{'index': [0.09103360748291016, 0.10517475891113282, 0.2878365783691406, 0.325375244140625]};{'index': {'x_1': 0.634, 'y_1': 0.62, 'x_2': 0.6595, 'y_2': 0.665}};{'index': 0.0};[['index finger pressing point on the weed wacker']]
295;grasp_vlm_dataset/solder_15_jpg.rf.378b0d1960735753b419c54cd9590db7.jpg;{'hand': [0.3542889404296875, 0.0005837440490722656, 0.8299661865234375, 0.52226806640625]};{'handle': {'x_1': 0.431, 'y_1': 0.464, 'x_2': 0.6755, 'y_2': 0.946}};{'hand': 0.04050122682956469};[['entire hand grasping point on the soldering iron']]
296;grasp_vlm_dataset/hammer_9_jpg.rf.b52b7ef98e7b0e0390e7ce85d51bba7c.jpg;{'hand': [0.11387140655517577, 0.36314016723632814, 0.862075439453125, 0.6674458618164063]};{'handle': {'x_1': 0.524, 'y_1': 0.494, 'x_2': 0.8765, 'y_2': 0.577}};{'hand': 0.12259814372836313};[['entire hand grasping point on the hammer']]
297;grasp_vlm_dataset/multimeter6_jpg.rf.dbe89c3d65112ebbfbb435b7c6ec53b4.jpg;{'left': [0.11995623016357422, 0.1395686492919922, 0.8606519775390625, 0.8861546630859375], 'right': [0.14074600219726563, 0.19206492614746093, 0.886311279296875, 0.93660107421875]};{'right': {'x_1': 0.335, 'y_1': 0.62, 'x_2': 0.45, 'y_2': 0.8575}, 'left': {'x_1': 0.282, 'y_1': 0.621, 'x_2': 0.3555, 'y_2': 0.853}};{'left': 0.030835828599183514, 'right': 0.04920281978277964};[['left hand grasping point on the multimeter with red and black leads'], ['right hand grasping point on the multimeter with red and black leads']]
298;grasp_vlm_dataset/saw_13_jpg.rf.bf15660e475b50223665d0f295c7c1f5.jpg;{'index': [0.9087295532226562, 0.0011487722396850586, 0.9999785766601562, 0.24820420837402343]};{'index': {'x_1': 0.72, 'y_1': 0.512, 'x_2': 0.738, 'y_2': 0.5495}};{'index': 0.0};[['index finger pressing point on the circular saw']]
299;grasp_vlm_dataset/multimeter1_jpg.rf.c8945e0ee1da610f7170473996b478de.jpg;{'left': [0.19000445556640624, 0.13926776123046875, 0.8442214965820313, 0.8463734130859375], 'right': [0.19000445556640624, 0.13926776123046875, 0.8442214965820313, 0.8463734130859375]};{'right': {'x_1': 0.745, 'y_1': 0.422, 'x_2': 0.8025, 'y_2': 0.6425}, 'left': {'x_1': 0.664, 'y_1': 0.286, 'x_2': 0.7215, 'y_2': 0.625}};{'left': 0.042136783610535126, 'right': 0.02740755394136576};[['left hand grasping point on the multimeter with red and black leads'], ['right hand grasping point on the multimeter with red and black leads']]
300;grasp_vlm_dataset/multimeter2_jpg.rf.1bffd1d55f5a115e24036e9aae55d0e2.jpg;{'left': [0.321791748046875, 0.27382769775390625, 0.92352490234375, 0.728943115234375], 'right': [0.321791748046875, 0.27382769775390625, 0.92352490234375, 0.728943115234375]};{'right': {'x_1': 0.671, 'y_1': 0.368, 'x_2': 0.7675, 'y_2': 0.5395}, 'left': {'x_1': 0.623, 'y_1': 0.376, 'x_2': 0.747, 'y_2': 0.531}};{'left': 0.07018234812351094, 'right': 0.06043185826519635};[['left hand grasping point on the multimeter with red and black leads'], ['right hand grasping point on the multimeter with red and black leads']]
301;grasp_vlm_dataset/saw_16_jpg.rf.99cec99f882611788109df742450f54e.jpg;{'index': [0.0, 0.0, 0.0, 0.0]};{'index': {'x_1': 0.478, 'y_1': 0.192, 'x_2': 0.537, 'y_2': 0.2485}};{'index': 0.0};[['index finger pressing point on the circular saw']]
302;grasp_vlm_dataset/bow17_jpg.rf.7af13d780458ce389d2504e3ceccd3ea.jpg;{'index': [0.0, 0.0, 0.0, 0.0], 'thumb': [0.0, 0.0, 0.0, 0.0]};{'thumb': {'x_1': 0.794, 'y_1': 0.816, 'x_2': 0.8305, 'y_2': 0.8545}, 'index': {'x_1': 0.77, 'y_1': 0.777, 'x_2': 0.8395, 'y_2': 0.8505}};{'index': 0.0, 'thumb': 0.0};[['index finger grasping point on the violin bow'], ['thumb finger grasping point on the violin bow']]
303;grasp_vlm_dataset/bot_bar10_jpg.rf.931ef51617e3d663cca7fc45ee3ca43c.jpg;{'hand': [0.21687277221679688, 0.06285152435302735, 0.8278681640625, 0.8119518432617188]};{'handle': {'x_1': 0.372, 'y_1': 0.789, 'x_2': 0.623, 'y_2': 0.814}};{'hand': 0.012572621643632039};[['entire hand grasping point on the bottom drawer with a horizontal bar handle']]
304;grasp_vlm_dataset/screwdriver_5_jpg.rf.ae42b8c7016afd51e5afba95f6876f81.jpg;{'hand': [0.21683624267578125, 0.41419296264648436, 0.2864841918945312, 0.478813232421875]};{'handle': {'x_1': 0.507, 'y_1': 0.434, 'x_2': 0.975, 'y_2': 0.6565}};{'hand': 0.0};[['entire hand grasping point on the screwdriver']]
305;grasp_vlm_dataset/vertical_bar17_jpg.rf.922faca1a1f9a6bac1c811add0154ffe.jpg;{'hand': [0.46274041748046874, 0.275780029296875, 0.5179061279296875, 0.4953808898925781]};{'handle': {'x_1': 0.18, 'y_1': 0.664, 'x_2': 0.21, 'y_2': 0.802}};{'hand': 0.0};[['entire hand grasping point on the door with a vertical bar handle']]
306;grasp_vlm_dataset/syringe7_jpg.rf.c76df9754b3027a5eee6514e898a1812.jpg;{'index': [0.18289254760742188, 0.18560603332519532, 0.7643129272460938, 0.7696690673828125], 'thumb': [0.18289254760742188, 0.18560603332519532, 0.7643129272460938, 0.7696690673828125]};{'thumb': {'x_1': 0.185, 'y_1': 0.185, 'x_2': 0.244, 'y_2': 0.246}, 'index': {'x_1': 0.227, 'y_1': 0.243, 'x_2': 0.3595, 'y_2': 0.3445}};{'index': 0.03960335237643457, 'thumb': 0.01049179679161246};[['index finger grasping point on the syringe'], ['thumb finger grasping point on the syringe']]
307;grasp_vlm_dataset/rnd_door9_jpg.rf.0c64191221f26a78a44fe89db56f5242.jpg;{'hand': [0.7740709228515625, 0.6680158081054688, 0.8278642578125, 0.7538883666992188]};{'handle': {'x_1': 0.77, 'y_1': 0.715, 'x_2': 0.81, 'y_2': 0.74}};{'hand': 0.19025618716043158};[['entire hand grasping point on the door with a round handle']]
308;grasp_vlm_dataset/multimeter19_jpg.rf.e851018b773c7c55ca858061942e18a4.jpg;{'left': [0.2205616455078125, 0.11312086486816406, 0.8605518798828125, 0.8616640014648438], 'right': [0.2205616455078125, 0.11312086486816406, 0.8605518798828125, 0.8616640014648438]};{'right': {'x_1': 0.743, 'y_1': 0.466, 'x_2': 0.8455, 'y_2': 0.811}, 'left': {'x_1': 0.638, 'y_1': 0.472, 'x_2': 0.7095, 'y_2': 0.7755}};{'left': 0.04529753376850633, 'right': 0.07381638634987181};[['left hand grasping point on the multimeter with red and black leads near the green star'], ['right hand grasping point on the multimeter with red and black leads']]
309;grasp_vlm_dataset/wacker_16_jpg.rf.235cf193f1b1e1e8f5ef5fc68e30e675.jpg;{'index': [0.0, 0.0, 0.0, 0.0]};{'index': {'x_1': 0.585, 'y_1': 0.478, 'x_2': 0.617, 'y_2': 0.507}};{'index': 0.0};[['index finger pressing point on the weed wacker']]
310;grasp_vlm_dataset/bow20_jpg.rf.62b94068a36ddd3707a831f74001fd3a.jpg;{'index': [0.0, 0.0, 0.0, 0.0], 'thumb': [0.0, 0.0, 0.0, 0.0]};{'thumb': {'x_1': 0.813, 'y_1': 0.701, 'x_2': 0.832, 'y_2': 0.7095}, 'index': {'x_1': 0.762, 'y_1': 0.692, 'x_2': 0.8235, 'y_2': 0.707}};{'index': 0.0, 'thumb': 0.0};[['index finger grasping point on the violin bow'], ['thumb finger grasping point on the violin bow']]
311;grasp_vlm_dataset/bolt_cutters14_jpeg.rf.348d28648dbf548883c9935637b89fdd.jpg;{'left': [0.003743577003479004, 0.08813524627685547, 0.434324951171875, 0.8354778442382812], 'right': [0.003743577003479004, 0.08813524627685547, 0.434324951171875, 0.8354778442382812]};{'left': {'x_1': 0.086, 'y_1': 0.071, 'x_2': 0.194, 'y_2': 0.276}, 'right': {'x_1': 0.765, 'y_1': 0.251, 'x_2': 0.9065, 'y_2': 0.427}};{'left': 0.06269077479538042, 'right': 0.0};[['left hand grasping point on the bolt cutters near the green star'], ['right hand grasping point on the bolt cutters']]
312;grasp_vlm_dataset/wacker_6_jpg.rf.7ae05c395379b3b83e9ec79a8ded465b.jpg;{'index': [0.0, 0.0, 0.0, 0.0]};{'index': {'x_1': 0.551, 'y_1': 0.507, 'x_2': 0.612, 'y_2': 0.5305}};{'index': 0.0};[['index finger pressing point on the weed wacker']]
313;grasp_vlm_dataset/vertical_bar19_jpg.rf.d781672d67ee85076205490804572382.jpg;{'hand': [0.0, 0.0, 0.0, 0.0]};{'handle': {'x_1': 0.575, 'y_1': 0.603, 'x_2': 0.585, 'y_2': 0.654}};{'hand': 0.0};[['entire hand grasping point on the door with a vertical bar handle']]
