img_id;img_path;pred_bboxes;target_bboxes;ious;prompts
248;grasp_vlm_dataset/screwdriver_16_jpg.rf.a64b617dc95c7e89c395735efbee78cd.jpg;{'hand': [0.06095659637451172, 0.10126093292236328, 0.9106167602539063, 0.81071044921875]};{'handle': {'x_1': 0.078, 'y_1': 0.385, 'x_2': 0.507, 'y_2': 0.805}};{'hand': 0.29890957613404806};['entire hand grasping point on the screwdriver']
249;grasp_vlm_dataset/nail_17_jpg.rf.eb5850e68fd45780294a140bd2cd6151.jpg;{'index': [0.20115211486816406, 0.16201898193359374, 0.94692431640625, 0.7804150390625]};{'index': {'x_1': 0.428, 'y_1': 0.382, 'x_2': 0.4645, 'y_2': 0.415}};{'index': 0.0026117638195077815};['index finger pressing point on the nail gun']
250;grasp_vlm_dataset/wrench_17_jpg.rf.78e8496b0447c40f4d6d4f20bd6c599c.jpg;{'hand': [0.29614813232421877, 0.04646250534057617, 0.6306428833007812, 0.977298828125]};{'handle': {'x_1': 0.376, 'y_1': 0.36, 'x_2': 0.511, 'y_2': 0.718}};{'hand': 0.15522231857602709};['entire hand grasping point on the wrench']
251;grasp_vlm_dataset/lever_handle7_jpg.rf.fd99b97487f1509ef8943f9e968cee53.jpg;{'hand': [0.3886308288574219, 0.5609618530273438, 0.4747363586425781, 0.583740478515625]};{'handle': {'x_1': 0.421, 'y_1': 0.563, 'x_2': 0.48, 'y_2': 0.5815}};{'hand': 0.48287845752268144};['entire hand grasping point on the door with a horizontal lever handle']
252;grasp_vlm_dataset/glue_17_jpg.rf.05abd02a241822cda919fb8ac109e178.jpg;{'index': [0.005997955799102783, 0.024064987182617188, 1.0, 0.7449868774414062]};{'index': {'x_1': 0.375, 'y_1': 0.387, 'x_2': 0.4035, 'y_2': 0.5005}};{'index': 0.00451403821323919};['index finger pressing point on the glue gun']
253;grasp_vlm_dataset/glue_3_jpg.rf.066bb960da97ba5700455b3f4dcf4d36.jpg;{'index': [0.4374705810546875, 0.2180387725830078, 0.7404502563476563, 0.632064697265625]};{'index': {'x_1': 0.358, 'y_1': 0.451, 'x_2': 0.5235, 'y_2': 0.4975}};{'index': 0.030977748340845504};['index finger pressing point on the glue gun']
254;grasp_vlm_dataset/bowl_ball20_jpg.rf.0f5f7bb551f3f763aa86c5cdc4a9ff51.jpg;{'index': [0.23995948791503907, 0.3638095703125, 0.4595485229492188, 0.6806788330078125], 'thumb': [0.9439033813476563, 0.3812789611816406, 0.9721113891601563, 0.431736083984375]};{'thumb': {'x_1': 0.271, 'y_1': 0.403, 'x_2': 0.2945, 'y_2': 0.4335}, 'index': {'x_1': 0.316, 'y_1': 0.421, 'x_2': 0.358, 'y_2': 0.4905}};{'index': 0.041951097920689066, 'thumb': 0.0};['index finger grasping point on the bowling ball', 'thumb finger grasping point on the bowling ball']
255;grasp_vlm_dataset/rnd_door11_jpg.rf.a50882be37fdd6cb45224be670f3e262.jpg;{'hand': [0.27305807495117185, 0.5544326782226563, 0.3207679138183594, 0.5906954345703125]};{'handle': {'x_1': 0.279, 'y_1': 0.554, 'x_2': 0.322, 'y_2': 0.5895}};{'hand': 0.8173936821114822};['entire hand grasping point on the door with a round handle']
256;grasp_vlm_dataset/bolt_cutters10_jpeg.rf.0e98e7b8a6e8c6c5f308817fae38fcef.jpg;{'left': [0.10639461517333984, 0.34954364013671874, 0.9399361572265625, 0.6324977416992188], 'right': [0.46353662109375, 0.35929296875, 0.5737149658203125, 0.4529188842773437]};{'right': {'x_1': 0.77, 'y_1': 0.377, 'x_2': 0.9425, 'y_2': 0.4435}, 'left': {'x_1': 0.113, 'y_1': 0.393, 'x_2': 0.2805, 'y_2': 0.456}};{'left': 0.04474166256633405, 'right': 0.0};['left hand grasping point on the bolt cutters', 'right hand grasping point on the bolt cutters']
257;grasp_vlm_dataset/lever_handle1_jpg.rf.6a225844c420ed6beb00f7bf2a903412.jpg;{'hand': [0.7234891357421875, 0.5698831787109375, 0.81543505859375, 0.6040040893554688]};{'handle': {'x_1': 0.723, 'y_1': 0.58, 'x_2': 0.81, 'y_2': 0.5995}};{'hand': 0.5360851867641456};['entire hand grasping point on the door with a horizontal lever handle']
258;grasp_vlm_dataset/wacker_13_jpg.rf.34682d2067dee3772fab9cdff455a621.jpg;{'index': [0.06097197723388672, 0.02218046760559082, 0.9321014404296875, 0.929172607421875]};{'index': {'x_1': 0.851, 'y_1': 0.086, 'x_2': 0.8745, 'y_2': 0.1065}};{'index': 0.0006097270988230307};['index finger pressing point on the weed wacker']
259;grasp_vlm_dataset/wrench_2_jpg.rf.9541e11e7f622a2cf64957da4e4613b7.jpg;{'hand': [0.1782646484375, 0.20305970764160156, 0.8535842895507812, 0.8782818603515625]};{'handle': {'x_1': 0.315, 'y_1': 0.335, 'x_2': 0.8585, 'y_2': 0.8785}};{'hand': 0.6377852176903255};['entire hand grasping point on the wrench']
260;grasp_vlm_dataset/bot_bar4_jpg.rf.6606916b65f6133bcaf9621a98399210.jpg;{'hand': [0.32781494140625, 0.5257354125976562, 0.7242392578125, 0.6906923828125]};{'handle': {'x_1': 0.516, 'y_1': 0.672, 'x_2': 0.5805, 'y_2': 0.723}};{'hand': 0.017867752656941377};['entire hand grasping point on the bottom drawer with a horizontal bar handle']
261;grasp_vlm_dataset/wacker_18_jpg.rf.41d2fb010ed2d56c7f79bd0c1d4e7d6e.jpg;{'index': [0.05595332336425781, 0.13139176940917968, 0.86807763671875, 0.5895166015625]};{'index': {'x_1': 0.616, 'y_1': 0.347, 'x_2': 0.6315, 'y_2': 0.3815}};{'index': 0.001437290145040131};['index finger pressing point on the weed wacker']
262;grasp_vlm_dataset/hammer_11_jpg.rf.c85b223be4971ad9ab964763835c15e2.jpg;{'hand': [0.26662765502929686, 0.09889319610595704, 0.8053406372070312, 0.88544140625]};{'handle': {'x_1': 0.447, 'y_1': 0.12, 'x_2': 0.5845, 'y_2': 0.5215}};{'hand': 0.13028831250665385};['entire hand grasping point on the hammer']
263;grasp_vlm_dataset/scissors19_jpg.rf.5f0e204097a7f0b77e9912d69812ed06.jpg;{'index': [0.17953456115722657, 0.040315330505371096, 1.0, 0.8726058349609375], 'thumb': [0.18549403381347657, 0.04063707733154297, 0.9944012451171875, 0.6663220825195313]};{'thumb': {'x_1': 0.281, 'y_1': 0.498, 'x_2': 0.6045, 'y_2': 0.804}, 'index': {'x_1': 0.527, 'y_1': 0.311, 'x_2': 0.9815, 'y_2': 0.6335}};{'index': 0.21464875561396332, 'thumb': 0.09888534068967827};['index finger grasping point on the pair of scissors', 'thumb finger grasping point on the pair of scissors']
264;grasp_vlm_dataset/bot_bar1_jpg.rf.eabd136d66ba5d6966232ba28c810b84.jpg;{'hand': [0.3058587341308594, 0.7754134521484375, 0.7409013671875, 0.9154483642578125]};{'handle': {'x_1': 0.488, 'y_1': 0.829, 'x_2': 0.568, 'y_2': 0.86}};{'hand': 0.040708353663170216};['entire hand grasping point on the bottom drawer with a horizontal bar handle']
265;grasp_vlm_dataset/bolt_cutters19_jpeg.rf.fcfca76c4ee0ac5f8e81b8212818bcd9.jpg;{'left': [0.18728256225585938, 0.0271998348236084, 0.6732584228515625, 0.9928408813476562], 'right': [0.46892327880859375, 0.034957798004150394, 0.681393798828125, 0.5269910278320312]};{'left': {'x_1': 0.178, 'y_1': 0.785, 'x_2': 0.3215, 'y_2': 0.976}, 'right': {'x_1': 0.521, 'y_1': 0.795, 'x_2': 0.636, 'y_2': 0.989}};{'left': 0.05442196129348615, 'right': 0.0};['left hand grasping point on the bolt cutters near the green star', 'right hand grasping point on the bolt cutters']
266;grasp_vlm_dataset/hammer_6_jpg.rf.59a5008a32bcb90a0ecc81ee2de68d14.jpg;{'hand': [0.12057757568359374, 0.35127703857421877, 0.8765584106445312, 0.7243919067382812]};{'handle': {'x_1': 0.26, 'y_1': 0.418, 'x_2': 0.872, 'y_2': 0.5805}};{'hand': 0.35257494451509785};['entire hand grasping point on the hammer']
267;grasp_vlm_dataset/top_bar3_jpg.rf.20bc4ba2ab0adcc698b3732aa4fc16bc.jpg;{'hand': [0.4993979187011719, 0.48149334716796877, 0.7585203247070312, 0.827656494140625]};{'handle': {'x_1': 0.351, 'y_1': 0.079, 'x_2': 0.5335, 'y_2': 0.227}};{'hand': 0.0};['entire hand grasping point on the top drawer with a horizontal bar handle']
268;grasp_vlm_dataset/hammer_10_jpg.rf.2cdb5f31fb14f54d1db317d9be4824aa.jpg;{'hand': [0.09146389007568359, 0.3343327941894531, 0.9253056030273438, 0.654857421875]};{'handle': {'x_1': 0.485, 'y_1': 0.474, 'x_2': 0.905, 'y_2': 0.551}};{'hand': 0.12100268138165332};['entire hand grasping point on the hammer']
269;grasp_vlm_dataset/vertical_bar5_jpg.rf.e67501751d54aa17d9a0556137cc16f5.jpg;{'hand': [0.7468224487304688, 0.1910826873779297, 0.7924906005859375, 0.9139224243164062]};{'handle': {'x_1': 0.275, 'y_1': 0.609, 'x_2': 0.288, 'y_2': 0.6665}};{'hand': 0.0};['entire hand grasping point on the door with a vertical bar handle']
270;grasp_vlm_dataset/saw_5_jpg.rf.318e16b83ec94ae33868ec3ad7152d07.jpg;{'index': [0.37483795166015627, 0.08572390747070313, 0.8206763305664062, 0.6706671752929687]};{'index': {'x_1': 0.488, 'y_1': 0.175, 'x_2': 0.5265, 'y_2': 0.2125}};{'index': 0.005536060139435771};['index finger pressing point on the circular saw']
271;grasp_vlm_dataset/bow18_jpg.rf.61d5e62c0332134b201a1800973fcc4d.jpg;{'index': [0.08662303924560547, 0.008264273643493652, 0.871196044921875, 0.7341989135742187], 'thumb': [0.086654052734375, 0.34050701904296876, 0.36159658813476564, 0.67047021484375]};{'thumb': {'x_1': 0.58, 'y_1': 0.225, 'x_2': 0.631, 'y_2': 0.281}, 'index': {'x_1': 0.552, 'y_1': 0.059, 'x_2': 0.69, 'y_2': 0.2255}};{'index': 0.04034246605661384, 'thumb': 0.0};['index finger grasping point on the violin bow', 'thumb finger grasping point on the violin bow']
272;grasp_vlm_dataset/multimeter15_jpg.rf.9aa2acb4718b10f70e5f0c78caa8b636.jpg;{'left': [0.40191107177734375, 0.19266419982910157, 0.7210213623046875, 0.5889745483398438], 'right': [0.005806863307952881, 0.1269446029663086, 0.879147705078125, 0.9244934692382812]};{'left': {'x_1': 0.271, 'y_1': 0.71, 'x_2': 0.626, 'y_2': 0.811}, 'right': {'x_1': 0.493, 'y_1': 0.771, 'x_2': 0.841, 'y_2': 0.913}};{'left': 0.0, 'right': 0.07094577151672005};['left hand grasping point on the multimeter with red and black leads near the green star', 'right hand grasping point on the multimeter with red and black leads']
273;grasp_vlm_dataset/drill_17_jpg.rf.136503b950ddb091690e9283b86e5359.jpg;{'index': [0.08369461059570313, 0.21981143188476562, 0.9182879638671875, 0.47490185546875]};{'index': {'x_1': 0.515, 'y_1': 0.348, 'x_2': 0.565, 'y_2': 0.4295}};{'index': 0.01914073173395733};['index finger pressing point on the power drill']
274;grasp_vlm_dataset/bolt_cutters4_jpeg.rf.bf63fd021872bf4938b540e83f770816.jpg;{'left': [0.18232191467285155, 0.003588348627090454, 0.6464459838867187, 0.9955326538085938], 'right': [0.19967938232421875, 0.37014944458007815, 0.5559716796875, 0.99545947265625]};{'right': {'x_1': 0.463, 'y_1': 0.0, 'x_2': 0.603, 'y_2': 0.204}, 'left': {'x_1': 0.42, 'y_1': 0.798, 'x_2': 0.538, 'y_2': 1.0}};{'left': 0.050571116016619795, 'right': 0.0};['left hand grasping point on the bolt cutters', 'right hand grasping point on the bolt cutters']
275;grasp_vlm_dataset/darts10_jpg.rf.a3235a3ae3f28b5fed73b771ed3763dd.jpg;{'index': [0.40763970947265626, 0.28577362060546874, 0.72359814453125, 0.47459161376953124], 'thumb': [0.2892517395019531, 0.46151806640625, 0.521958740234375, 0.6237000122070312]};{'index': {'x_1': 0.405, 'y_1': 0.46, 'x_2': 0.461, 'y_2': 0.515}, 'thumb': {'x_1': 0.435, 'y_1': 0.475, 'x_2': 0.5005, 'y_2': 0.5265}};{'index': 0.012566372455468938, 'thumb': 0.08937922274639346};['index finger grasping point on the dart', 'thumb finger grasping point on the dart']
276;grasp_vlm_dataset/multimeter16_jpg.rf.ed9a09023be13fb4a322e74315c8cea7.jpg;{'left': [0.26790667724609374, 0.237307373046875, 0.6392027587890625, 0.8294993286132812], 'right': [0.02092696762084961, 0.10968241119384765, 0.3086319580078125, 0.7056947021484375]};{'left': {'x_1': 0.056, 'y_1': 0.189, 'x_2': 0.2415, 'y_2': 0.4415}, 'right': {'x_1': 0.532, 'y_1': 0.138, 'x_2': 0.811, 'y_2': 0.324}};{'left': 0.0, 'right': 0.0};['left hand grasping point on the multimeter with red and black leads near the green star', 'right hand grasping point on the multimeter with red and black leads']
277;grasp_vlm_dataset/wacker_17_jpg.rf.633900bf8f6ec40679f5da12254d39c8.jpg;{'index': [0.012458711624145509, 0.14620831298828124, 0.9938881225585937, 0.8552770385742188]};{'index': {'x_1': 0.788, 'y_1': 0.323, 'x_2': 0.842, 'y_2': 0.343}};{'index': 0.0015519451080143755};['index finger pressing point on the weed wacker']
278;grasp_vlm_dataset/bot_bar6_jpg.rf.c344b0372ec81fdb1520b12867243c03.jpg;{'hand': [0.3962818908691406, 0.75944873046875, 0.494952392578125, 0.8156064453125]};{'handle': {'x_1': 0.39, 'y_1': 0.837, 'x_2': 0.4835, 'y_2': 0.8845}};{'hand': 0.0};['entire hand grasping point on the bottom drawer with a horizontal bar handle']
279;grasp_vlm_dataset/syringe20_jpg.rf.88e9dfd20447e32f6cce37980911ce7e.jpg;{'index': [0.009844005584716797, 0.008256048202514648, 1.0, 0.9898631591796875], 'thumb': [0.5476488037109375, 0.5301128540039063, 0.5755590209960938, 0.5629130859375]};{'thumb': {'x_1': 0.845, 'y_1': 0.846, 'x_2': 0.9995, 'y_2': 0.9995}, 'index': {'x_1': 0.697, 'y_1': 0.701, 'x_2': 0.8885, 'y_2': 0.889}};{'index': 0.03704122242093157, 'thumb': 0.0};['index finger grasping point on the syringe', 'thumb finger grasping point on the syringe']
280;grasp_vlm_dataset/bot_rnd2_jpg.rf.05cc8c6975ae529104e65cfaedeb5428.jpg;{'hand': [0.1021939468383789, 0.6385897216796875, 0.24599034118652344, 0.7073294067382813]};{'handle': {'x_1': 0.457, 'y_1': 0.522, 'x_2': 0.5145, 'y_2': 0.5735}};{'hand': 0.0};['entire hand grasping point on the bottom drawer with a round handle']
281;grasp_vlm_dataset/glue_2_jpg.rf.9fb4c8607def9ebab16de93afbf21811.jpg;{'index': [0.00851878547668457, 0.01448202133178711, 0.9821032104492188, 0.995610107421875]};{'index': {'x_1': 0.278, 'y_1': 0.234, 'x_2': 0.3635, 'y_2': 0.383}};{'index': 0.013336843573107738};['index finger pressing point on the glue gun']
282;grasp_vlm_dataset/multimeter11_jpg.rf.87a50f900556b7eb64a8bc2ba9923d4f.jpg;{'left': [0.006627812862396241, 0.0, 0.40318499755859377, 0.8514317016601562], 'right': [0.0, 0.4019921875, 0.12919197082519532, 0.7304822387695312]};{'left': {'x_1': 0.519, 'y_1': 0.538, 'x_2': 0.632, 'y_2': 0.9445}, 'right': {'x_1': 0.543, 'y_1': 0.388, 'x_2': 0.723, 'y_2': 0.7645}};{'left': 0.0, 'right': 0.0};['left hand grasping point on the multimeter with red and black leads near the green star', 'right hand grasping point on the multimeter with red and black leads']
283;grasp_vlm_dataset/glue_14_jpg.rf.8e3341244a784dfd82c29ebb595a2f13.jpg;{'index': [0.008110493659973144, 0.010114967346191406, 1.0, 0.7434442749023438]};{'index': {'x_1': 0.376, 'y_1': 0.383, 'x_2': 0.396, 'y_2': 0.499}};{'index': 0.0031895223317843723};['index finger pressing point on the glue gun']
284;grasp_vlm_dataset/chainsaw11_jpg.rf.7176142a650fcba54117f10430c8882d.jpg;{'left': [0.05661711502075195, 0.74147021484375, 0.13633233642578124, 0.8386854858398437], 'right': [0.1473326416015625, 0.0629527587890625, 0.5787049560546875, 0.9984423828125]};{'left': {'x_1': 0.283, 'y_1': 0.507, 'x_2': 0.377, 'y_2': 1.0}, 'right': {'x_1': 0.241, 'y_1': 0.071, 'x_2': 0.5365, 'y_2': 0.245}};{'left': 0.0, 'right': 0.12741351298657766};['left hand grasping point on the chainsaw near the green star', 'right hand grasping point on the chainsaw']
285;grasp_vlm_dataset/solder_19_jpg.rf.b41e5d3f6b2ee25de494045eb4daf006.jpg;{'hand': [0.04225112533569336, 0.5751459350585938, 0.4701934509277344, 0.8482650756835938]};{'handle': {'x_1': 0.505, 'y_1': 0.424, 'x_2': 0.8155, 'y_2': 0.636}};{'hand': 0.0};['entire hand grasping point on the soldering iron']
286;grasp_vlm_dataset/saw_9_jpg.rf.357d6a8fc86ce4de56014270edf7b9d7.jpg;{'index': [0.11664163970947265, 0.13753778076171874, 0.9314555053710938, 0.7910202026367188]};{'index': {'x_1': 0.782, 'y_1': 0.281, 'x_2': 0.808, 'y_2': 0.3395}};{'index': 0.0028565175284588555};['index finger pressing point on the circular saw']
287;grasp_vlm_dataset/wrench_3_jpg.rf.5e6825d8eee17f5e5b09adb4d8423f65.jpg;{'hand': [0.4702759704589844, 0.11016168975830078, 0.7046591796875, 0.986591796875]};{'handle': {'x_1': 0.551, 'y_1': 0.276, 'x_2': 0.629, 'y_2': 0.812}};{'hand': 0.20352398987333006};['entire hand grasping point on the wrench']
288;grasp_vlm_dataset/lever_handle17_jpg.rf.5d1acd165adb3802c8dc0aabdeb3c370.jpg;{'hand': [0.37505029296875, 0.6060507202148437, 0.43250393676757815, 0.6307733154296875]};{'handle': {'x_1': 0.381, 'y_1': 0.617, 'x_2': 0.428, 'y_2': 0.6315}};{'hand': 0.44504661393241657};['entire hand grasping point on the door with a horizontal lever handle']
289;grasp_vlm_dataset/drill_15_jpg.rf.4bbf949cdfa2d31f85239ac024ace55d.jpg;{'index': [0.18891036987304688, 0.06649381256103516, 0.910171875, 0.9100057983398437]};{'index': {'x_1': 0.535, 'y_1': 0.389, 'x_2': 0.584, 'y_2': 0.4755}};{'index': 0.006966717104964935};['index finger pressing point on the power drill']
290;grasp_vlm_dataset/allen_4_jpg.rf.7c84acf515bff74c2f1550cb20225a4c.jpg;{'hand': [0.007075876235961914, 0.07553722381591797, 0.38683868408203126, 0.3066546325683594]};{'handle': {'x_1': 0.012, 'y_1': 0.076, 'x_2': 0.361, 'y_2': 0.3045}};{'hand': 0.9085870487643191};['entire hand grasping point on the allen key']
291;grasp_vlm_dataset/wacker_9_jpg.rf.a8ab37e0d1857de1c0b5c89e3fe89bd5.jpg;{'index': [0.01640492630004883, 0.40856893920898435, 0.957273681640625, 0.6708740234375]};{'index': {'x_1': 0.746, 'y_1': 0.58, 'x_2': 0.7615, 'y_2': 0.5915}};{'index': 0.0007222603655994491};['index finger pressing point on the weed wacker']
292;grasp_vlm_dataset/hammer_18_jpg.rf.6dc41f97cc114e93b58b1020653d2a1a.jpg;{'hand': [0.331754638671875, 0.10518399047851562, 0.6327190551757812, 0.9708678588867188]};{'handle': {'x_1': 0.425, 'y_1': 0.488, 'x_2': 0.563, 'y_2': 0.9595}};{'hand': 0.24973896494760248};['entire hand grasping point on the hammer']
293;grasp_vlm_dataset/wrench_11_jpg.rf.7de38718620af910cbe38e875f6e0ee8.jpg;{'hand': [0.15391824340820312, 0.16297250366210939, 0.8515318603515625, 0.813473876953125]};{'handle': {'x_1': 0.16, 'y_1': 0.177, 'x_2': 0.5765, 'y_2': 0.558}};{'hand': 0.3496848479879309};['entire hand grasping point on the wrench']
294;grasp_vlm_dataset/wacker_14_jpg.rf.8822a1a2f9a5fb09f2a0755a8c0dc2ff.jpg;{'index': [0.10546407318115235, 0.0745433578491211, 0.9629346313476562, 0.94165625]};{'index': {'x_1': 0.634, 'y_1': 0.62, 'x_2': 0.6595, 'y_2': 0.665}};{'index': 0.0015433265722187561};['index finger pressing point on the weed wacker']
295;grasp_vlm_dataset/solder_15_jpg.rf.378b0d1960735753b419c54cd9590db7.jpg;{'hand': [0.54149365234375, 0.0, 0.6592138061523437, 0.3609037475585937]};{'handle': {'x_1': 0.431, 'y_1': 0.464, 'x_2': 0.6755, 'y_2': 0.946}};{'hand': 0.0};['entire hand grasping point on the soldering iron']
296;grasp_vlm_dataset/hammer_9_jpg.rf.b52b7ef98e7b0e0390e7ce85d51bba7c.jpg;{'hand': [0.10590615844726563, 0.35909945678710936, 0.8884197387695313, 0.6445076904296875]};{'handle': {'x_1': 0.524, 'y_1': 0.494, 'x_2': 0.8765, 'y_2': 0.577}};{'hand': 0.13100227344766152};['entire hand grasping point on the hammer']
297;grasp_vlm_dataset/multimeter6_jpg.rf.dbe89c3d65112ebbfbb435b7c6ec53b4.jpg;{'left': [0.6288297729492187, 0.31182217407226565, 0.775392822265625, 0.42707330322265624], 'right': [0.3146268005371094, 0.027367799758911134, 0.613244873046875, 0.47609762573242187]};{'right': {'x_1': 0.335, 'y_1': 0.62, 'x_2': 0.45, 'y_2': 0.8575}, 'left': {'x_1': 0.282, 'y_1': 0.621, 'x_2': 0.3555, 'y_2': 0.853}};{'left': 0.0, 'right': 0.0};['left hand grasping point on the multimeter with red and black leads', 'right hand grasping point on the multimeter with red and black leads']
298;grasp_vlm_dataset/saw_13_jpg.rf.bf15660e475b50223665d0f295c7c1f5.jpg;{'index': [0.28455361938476564, 0.40085791015625, 0.86745703125, 0.8384954833984375]};{'index': {'x_1': 0.72, 'y_1': 0.512, 'x_2': 0.738, 'y_2': 0.5495}};{'index': 0.0026460166602604775};['index finger pressing point on the circular saw']
299;grasp_vlm_dataset/multimeter1_jpg.rf.c8945e0ee1da610f7170473996b478de.jpg;{'left': [0.14607160949707032, 0.1701130828857422, 0.6255811767578126, 0.821837158203125], 'right': [0.5495707397460937, 0.13269674682617189, 0.8171666259765625, 0.7568206176757812]};{'right': {'x_1': 0.745, 'y_1': 0.422, 'x_2': 0.8025, 'y_2': 0.6425}, 'left': {'x_1': 0.664, 'y_1': 0.286, 'x_2': 0.7215, 'y_2': 0.625}};{'left': 0.0, 'right': 0.07591475808869343};['left hand grasping point on the multimeter with red and black leads', 'right hand grasping point on the multimeter with red and black leads']
300;grasp_vlm_dataset/multimeter2_jpg.rf.1bffd1d55f5a115e24036e9aae55d0e2.jpg;{'left': [0.3230254516601562, 0.26471963500976564, 0.5794192504882812, 0.6737305908203125], 'right': [0.5672688598632812, 0.34111618041992187, 0.9304718017578125, 0.7099708251953125]};{'right': {'x_1': 0.671, 'y_1': 0.368, 'x_2': 0.7675, 'y_2': 0.5395}, 'left': {'x_1': 0.623, 'y_1': 0.376, 'x_2': 0.747, 'y_2': 0.531}};{'left': 0.0, 'right': 0.12353409087770338};['left hand grasping point on the multimeter with red and black leads', 'right hand grasping point on the multimeter with red and black leads']
301;grasp_vlm_dataset/saw_16_jpg.rf.99cec99f882611788109df742450f54e.jpg;{'index': [0.0, 0.0, 0.9973267211914062, 0.6026624145507813]};{'index': {'x_1': 0.478, 'y_1': 0.192, 'x_2': 0.537, 'y_2': 0.2485}};{'index': 0.005546115338625678};['index finger pressing point on the circular saw']
302;grasp_vlm_dataset/bow17_jpg.rf.7af13d780458ce389d2504e3ceccd3ea.jpg;{'index': [0.044791996002197264, 0.04556330871582031, 0.9585302734375, 0.9607945556640625], 'thumb': [0.7863983154296875, 0.8080889892578125, 0.9458253173828125, 0.9546846313476562]};{'thumb': {'x_1': 0.794, 'y_1': 0.816, 'x_2': 0.8305, 'y_2': 0.8545}, 'index': {'x_1': 0.77, 'y_1': 0.777, 'x_2': 0.8395, 'y_2': 0.8505}};{'index': 0.006108287731786329, 'thumb': 0.06012715494904608};['index finger grasping point on the violin bow', 'thumb finger grasping point on the violin bow']
303;grasp_vlm_dataset/bot_bar10_jpg.rf.931ef51617e3d663cca7fc45ee3ca43c.jpg;{'hand': [0.33964678955078126, 0.11527843475341797, 0.6807117309570313, 0.15257420349121092]};{'handle': {'x_1': 0.372, 'y_1': 0.789, 'x_2': 0.623, 'y_2': 0.814}};{'hand': 0.0};['entire hand grasping point on the bottom drawer with a horizontal bar handle']
304;grasp_vlm_dataset/screwdriver_5_jpg.rf.ae42b8c7016afd51e5afba95f6876f81.jpg;{'hand': [0.25162127685546876, 0.41419500732421877, 0.4649660949707031, 0.5404639282226562]};{'handle': {'x_1': 0.507, 'y_1': 0.434, 'x_2': 0.975, 'y_2': 0.6565}};{'hand': 0.0};['entire hand grasping point on the screwdriver']
305;grasp_vlm_dataset/vertical_bar17_jpg.rf.922faca1a1f9a6bac1c811add0154ffe.jpg;{'hand': [0.5208439331054687, 0.23793826293945314, 0.5513801879882813, 0.617388916015625]};{'handle': {'x_1': 0.18, 'y_1': 0.664, 'x_2': 0.21, 'y_2': 0.802}};{'hand': 0.0};['entire hand grasping point on the door with a vertical bar handle']
306;grasp_vlm_dataset/syringe7_jpg.rf.c76df9754b3027a5eee6514e898a1812.jpg;{'index': [0.19484967041015624, 0.1752397766113281, 0.8221055908203125, 0.830988037109375], 'thumb': [0.3779730224609375, 0.3902159423828125, 0.41649813842773437, 0.4285571594238281]};{'thumb': {'x_1': 0.185, 'y_1': 0.185, 'x_2': 0.244, 'y_2': 0.246}, 'index': {'x_1': 0.227, 'y_1': 0.243, 'x_2': 0.3595, 'y_2': 0.3445}};{'index': 0.03269640499793885, 'thumb': 0.0};['index finger grasping point on the syringe', 'thumb finger grasping point on the syringe']
307;grasp_vlm_dataset/rnd_door9_jpg.rf.0c64191221f26a78a44fe89db56f5242.jpg;{'hand': [0.576524658203125, 0.21842076110839845, 0.9046117553710937, 0.4633256225585938]};{'handle': {'x_1': 0.77, 'y_1': 0.715, 'x_2': 0.81, 'y_2': 0.74}};{'hand': 0.0};['entire hand grasping point on the door with a round handle']
308;grasp_vlm_dataset/multimeter19_jpg.rf.e851018b773c7c55ca858061942e18a4.jpg;{'left': [0.2335404052734375, 0.36675811767578126, 0.5245540771484375, 0.95561669921875], 'right': [0.28434771728515623, 0.08392870330810547, 0.8742947998046875, 0.9434750366210938]};{'right': {'x_1': 0.743, 'y_1': 0.466, 'x_2': 0.8455, 'y_2': 0.811}, 'left': {'x_1': 0.638, 'y_1': 0.472, 'x_2': 0.7095, 'y_2': 0.7755}};{'left': 0.0, 'right': 0.06973657448708027};['left hand grasping point on the multimeter with red and black leads near the green star', 'right hand grasping point on the multimeter with red and black leads']
309;grasp_vlm_dataset/wacker_16_jpg.rf.235cf193f1b1e1e8f5ef5fc68e30e675.jpg;{'index': [0.07329082489013672, 0.21481332397460937, 0.8971148681640625, 0.67647216796875]};{'index': {'x_1': 0.585, 'y_1': 0.478, 'x_2': 0.617, 'y_2': 0.507}};{'index': 0.0024400142000604494};['index finger pressing point on the weed wacker']
310;grasp_vlm_dataset/bow20_jpg.rf.62b94068a36ddd3707a831f74001fd3a.jpg;{'index': [0.03801092529296875, 0.6751757202148437, 0.9142969970703125, 0.7402610473632812], 'thumb': [0.061393753051757816, 0.66493603515625, 0.35059326171875, 0.7174780883789063]};{'thumb': {'x_1': 0.813, 'y_1': 0.701, 'x_2': 0.832, 'y_2': 0.7095}, 'index': {'x_1': 0.762, 'y_1': 0.692, 'x_2': 0.8235, 'y_2': 0.707}};{'index': 0.016174742440134646, 'thumb': 0.0};['index finger grasping point on the violin bow', 'thumb finger grasping point on the violin bow']
