img_id; img_path                                                                     ; pred_bboxes                                                                                                                                                                                      ; target_bboxes                                                                                                                             ; ious                                                           ; prompts
   256; grasp_vlm_dataset/bolt_cutters10_jpeg.rf.0e98e7b8a6e8c6c5f308817fae38fcef.jpg; {'left': [0.16317388916015624, 0.3467358093261719, 0.9118519287109375, 0.6174466552734375], 'right': [0.3413412170410156, 0.42923931884765626, 0.4927718811035156, 0.61323193359375]}            ; {'right': {'x_1': 0.77, 'y_1': 0.377, 'x_2': 0.9425, 'y_2': 0.4435}, 'left': {'x_1': 0.113, 'y_1': 0.393, 'x_2': 0.2805, 'y_2': 0.456}}   ; {'left': 0.035909836310118674, 'right': 0.0}                   ; [['Where the entire left hand can grab the bolt cutters safely'], ['Where the entire right hand can grab the bolt cutters safely near the green star']]
   257; grasp_vlm_dataset/lever_handle1_jpg.rf.6a225844c420ed6beb00f7bf2a903412.jpg  ; {'hand': [0.7250113525390625, 0.5701803588867187, 0.8135731811523438, 0.6040487670898438]}                                                                                                       ; {'handle': {'x_1': 0.723, 'y_1': 0.58, 'x_2': 0.81, 'y_2': 0.5995}}                                                                       ; {'hand': 0.545396136433632}                                    ; [['Where an entire hand can grab the door with a horizontal lever handle safely']]
   258; grasp_vlm_dataset/wacker_13_jpg.rf.34682d2067dee3772fab9cdff455a621.jpg      ; {'index': [0.2517033386230469, 0.06330206680297852, 0.9765314331054687, 0.8099802856445313]}                                                                                                     ; {'index': {'x_1': 0.851, 'y_1': 0.086, 'x_2': 0.8745, 'y_2': 0.1065}}                                                                     ; {'index': 0.0008901295570526263}                               ; [['Where the index finger can press on the weed wacker safely']]
   259; grasp_vlm_dataset/wrench_2_jpg.rf.9541e11e7f622a2cf64957da4e4613b7.jpg       ; {'hand': [0.1854632110595703, 0.20865834045410156, 0.8587993774414062, 0.8854861450195313]}                                                                                                      ; {'handle': {'x_1': 0.315, 'y_1': 0.335, 'x_2': 0.8585, 'y_2': 0.8785}}                                                                    ; {'hand': 0.6481700553667088}                                   ; [['Where an entire hand can grab the wrench safely']]
   260; grasp_vlm_dataset/bot_bar4_jpg.rf.6606916b65f6133bcaf9621a98399210.jpg       ; {'hand': [0.2940904541015625, 0.35322686767578126, 0.7217329711914062, 0.606240966796875]}                                                                                                       ; {'handle': {'x_1': 0.516, 'y_1': 0.672, 'x_2': 0.5805, 'y_2': 0.723}}                                                                     ; {'hand': 0.0}                                                  ; [['Where an entire hand can grab the bottom drawer with a horizontal bar handle safely']]
   261; grasp_vlm_dataset/wacker_18_jpg.rf.41d2fb010ed2d56c7f79bd0c1d4e7d6e.jpg      ; {'index': [0.0, 0.0, 0.0, 0.0]}                                                                                                                                                                  ; {'index': {'x_1': 0.616, 'y_1': 0.347, 'x_2': 0.6315, 'y_2': 0.3815}}                                                                     ; {'index': 0.0}                                                 ; [['Where the index finger can press on the weed wacker safely']]
   262; grasp_vlm_dataset/hammer_11_jpg.rf.c85b223be4971ad9ab964763835c15e2.jpg      ; {'hand': [0.014238214492797852, 0.13861460876464843, 0.75887646484375, 0.8819251098632812]}                                                                                                      ; {'handle': {'x_1': 0.447, 'y_1': 0.12, 'x_2': 0.5845, 'y_2': 0.5215}}                                                                     ; {'hand': 0.09467868762190072}                                  ; [['Where an entire hand can grab the hammer safely']]
   263; grasp_vlm_dataset/scissors19_jpg.rf.5f0e204097a7f0b77e9912d69812ed06.jpg     ; {'index': [0.20434196472167968, 0.08925721740722656, 0.9365020751953125, 0.8293027954101563], 'thumb': [0.20434196472167968, 0.08925721740722656, 0.9365020751953125, 0.8293027954101563]}       ; {'thumb': {'x_1': 0.281, 'y_1': 0.498, 'x_2': 0.6045, 'y_2': 0.804}, 'index': {'x_1': 0.527, 'y_1': 0.311, 'x_2': 0.9815, 'y_2': 0.6335}} ; {'index': 0.23737920158114992, 'thumb': 0.1826969005382488}    ; [['Where the index finger goes on the pair of scissors'], ['Where the thumb finger goes on the pair of scissors']]
   264; grasp_vlm_dataset/bot_bar1_jpg.rf.eabd136d66ba5d6966232ba28c810b84.jpg       ; {'hand': [0.23204620361328124, 0.21375187683105468, 0.7599921264648437, 0.9214893798828125]}                                                                                                     ; {'handle': {'x_1': 0.488, 'y_1': 0.829, 'x_2': 0.568, 'y_2': 0.86}}                                                                       ; {'hand': 0.006637278347105873}                                 ; [['Where an entire hand can grab the bottom drawer with a horizontal bar handle safely']]
   265; grasp_vlm_dataset/bolt_cutters19_jpeg.rf.fcfca76c4ee0ac5f8e81b8212818bcd9.jpg; {'left': [0.2130052795410156, 0.08785124206542969, 0.6821009521484375, 0.8371947631835938], 'right': [0.2130052795410156, 0.08785124206542969, 0.6821009521484375, 0.8371947631835938]}          ; {'left': {'x_1': 0.178, 'y_1': 0.785, 'x_2': 0.3215, 'y_2': 0.976}, 'right': {'x_1': 0.521, 'y_1': 0.795, 'x_2': 0.636, 'y_2': 0.989}}    ; {'left': 0.01517136750159854, 'right': 0.013151148562152642}   ; [['Where the entire left hand can grab the bolt cutters safely near the green star'], ['Where the entire right hand can grab the bolt cutters safely']]
   266; grasp_vlm_dataset/hammer_6_jpg.rf.59a5008a32bcb90a0ecc81ee2de68d14.jpg       ; {'hand': [0.11572294616699219, 0.3615635070800781, 0.860582763671875, 0.5986439819335938]}                                                                                                       ; {'handle': {'x_1': 0.26, 'y_1': 0.418, 'x_2': 0.872, 'y_2': 0.5805}}                                                                      ; {'hand': 0.5469113410911953}                                   ; [['Where an entire hand can grab the hammer safely']]
   267; grasp_vlm_dataset/top_bar3_jpg.rf.20bc4ba2ab0adcc698b3732aa4fc16bc.jpg       ; {'hand': [0.0, 0.0, 0.6669481201171875, 0.73677197265625]}                                                                                                                                       ; {'handle': {'x_1': 0.351, 'y_1': 0.079, 'x_2': 0.5335, 'y_2': 0.227}}                                                                     ; {'hand': 0.05496667095296968}                                  ; [['Where an entire hand can grab the top drawer with a horizontal bar handle safely']]
   268; grasp_vlm_dataset/hammer_10_jpg.rf.2cdb5f31fb14f54d1db317d9be4824aa.jpg      ; {'hand': [0.09265721130371093, 0.34007177734375, 0.8371981811523438, 0.6606113891601563]}                                                                                                        ; {'handle': {'x_1': 0.485, 'y_1': 0.474, 'x_2': 0.905, 'y_2': 0.551}}                                                                      ; {'hand': 0.11120119621081027}                                  ; [['Where an entire hand can grab the hammer safely']]
   269; grasp_vlm_dataset/vertical_bar5_jpg.rf.e67501751d54aa17d9a0556137cc16f5.jpg  ; {'hand': [0.2631793212890625, 0.5289405517578125, 0.30793621826171874, 0.62370166015625]}                                                                                                        ; {'handle': {'x_1': 0.275, 'y_1': 0.609, 'x_2': 0.288, 'y_2': 0.6665}}                                                                     ; {'hand': 0.03983698459987258}                                  ; [['Where an entire hand can grab the door with a vertical bar handle safely']]
   270; grasp_vlm_dataset/saw_5_jpg.rf.318e16b83ec94ae33868ec3ad7152d07.jpg          ; {'index': [0.0, 0.0, 0.0, 0.0]}                                                                                                                                                                  ; {'index': {'x_1': 0.488, 'y_1': 0.175, 'x_2': 0.5265, 'y_2': 0.2125}}                                                                     ; {'index': 0.0}                                                 ; [['Where the index finger can press on the circular saw safely']]
   271; grasp_vlm_dataset/bow18_jpg.rf.61d5e62c0332134b201a1800973fcc4d.jpg          ; {'index': [0.0, 0.0, 0.0, 0.0], 'thumb': [0.08918309783935546, 0.014581775665283203, 0.8171090087890625, 0.7579988403320312]}                                                                    ; {'thumb': {'x_1': 0.58, 'y_1': 0.225, 'x_2': 0.631, 'y_2': 0.281}, 'index': {'x_1': 0.552, 'y_1': 0.059, 'x_2': 0.69, 'y_2': 0.2255}}     ; {'index': 0.0, 'thumb': 0.00527762463947849}                   ; [['Where the index finger goes on the violin bow'], ['Where the thumb finger goes on the violin bow']]
   272; grasp_vlm_dataset/multimeter15_jpg.rf.9aa2acb4718b10f70e5f0c78caa8b636.jpg   ; {'left': [0.1633125762939453, 0.18941213989257813, 0.8947438354492188, 0.934594482421875], 'right': [0.1633125762939453, 0.18941213989257813, 0.8947438354492188, 0.934594482421875]}            ; {'left': {'x_1': 0.271, 'y_1': 0.71, 'x_2': 0.626, 'y_2': 0.811}, 'right': {'x_1': 0.493, 'y_1': 0.771, 'x_2': 0.841, 'y_2': 0.913}}      ; {'left': 0.06578299683635486, 'right': 0.09066329861010483}    ; [['Where the entire left hand can grab the multimeter with red and black leads safely near the green star'], ['Where the entire right hand can grab the multimeter with red and black leads safely']]
   273; grasp_vlm_dataset/drill_17_jpg.rf.136503b950ddb091690e9283b86e5359.jpg       ; {'index': [0.7539085083007813, 0.2333766326904297, 0.9424700927734375, 0.39190695190429686]}                                                                                                     ; {'index': {'x_1': 0.515, 'y_1': 0.348, 'x_2': 0.565, 'y_2': 0.4295}}                                                                      ; {'index': 0.0}                                                 ; [['Where the index finger can press on the power drill safely']]
   274; grasp_vlm_dataset/bolt_cutters4_jpeg.rf.bf63fd021872bf4938b540e83f770816.jpg ; {'left': [0.1659261474609375, 0.012762808799743652, 0.853657470703125, 0.7607505493164063], 'right': [0.7995803833007813, 0.21047840881347657, 0.8522330322265625, 0.32237063598632815]}         ; {'right': {'x_1': 0.463, 'y_1': 0.0, 'x_2': 0.603, 'y_2': 0.204}, 'left': {'x_1': 0.42, 'y_1': 0.798, 'x_2': 0.538, 'y_2': 1.0}}          ; {'left': 0.0, 'right': 0.0}                                    ; [['Where the entire left hand can grab the bolt cutters safely'], ['Where the entire right hand can grab the bolt cutters safely near the green star']]
   275; grasp_vlm_dataset/darts10_jpg.rf.a3235a3ae3f28b5fed73b771ed3763dd.jpg        ; {'index': [0.1135429916381836, 0.11333148956298827, 0.861929443359375, 0.8605592041015625], 'thumb': [0.13870510864257812, 0.11341636657714843, 0.8866546630859375, 0.8603619995117188]}         ; {'index': {'x_1': 0.405, 'y_1': 0.46, 'x_2': 0.461, 'y_2': 0.515}, 'thumb': {'x_1': 0.435, 'y_1': 0.475, 'x_2': 0.5005, 'y_2': 0.5265}}   ; {'index': 0.005507719679787259, 'thumb': 0.0060379182517720925}; [['Where the index finger goes on the dart'], ['Where the thumb finger goes on the dart']]
   276; grasp_vlm_dataset/multimeter16_jpg.rf.ed9a09023be13fb4a322e74315c8cea7.jpg   ; {'left': [0.2203291473388672, 0.06406753540039062, 0.9253226318359375, 0.8110538940429688], 'right': [0.2203291473388672, 0.06406753540039062, 0.9253226318359375, 0.8110538940429688]}          ; {'left': {'x_1': 0.056, 'y_1': 0.189, 'x_2': 0.2415, 'y_2': 0.4415}, 'right': {'x_1': 0.532, 'y_1': 0.138, 'x_2': 0.811, 'y_2': 0.324}}   ; {'left': 0.009409456236365783, 'right': 0.09854154640390433}   ; [['Where the entire left hand can grab the multimeter with red and black leads safely near the green star'], ['Where the entire right hand can grab the multimeter with red and black leads safely']]
   277; grasp_vlm_dataset/wacker_17_jpg.rf.633900bf8f6ec40679f5da12254d39c8.jpg      ; {'index': [0.16364761352539062, 0.19317527770996093, 0.911395263671875, 0.9253300170898437]}                                                                                                     ; {'index': {'x_1': 0.788, 'y_1': 0.323, 'x_2': 0.842, 'y_2': 0.343}}                                                                       ; {'index': 0.0019727216942499633}                               ; [['Where the index finger can press on the weed wacker safely']]
   278; grasp_vlm_dataset/bot_bar6_jpg.rf.c344b0372ec81fdb1520b12867243c03.jpg       ; {'hand': [0.06471305084228515, 0.22333683776855467, 0.7334821166992187, 0.9367918090820313]}                                                                                                     ; {'handle': {'x_1': 0.39, 'y_1': 0.837, 'x_2': 0.4835, 'y_2': 0.8845}}                                                                     ; {'hand': 0.009308130760048432}                                 ; [['Where an entire hand can grab the bottom drawer with a horizontal bar handle safely']]
   279; grasp_vlm_dataset/syringe20_jpg.rf.88e9dfd20447e32f6cce37980911ce7e.jpg      ; {'index': [4.4345855712890625e-05, 0.0, 0.7029837646484375, 0.7177274169921875], 'thumb': [4.4345855712890625e-05, 0.0, 0.7029837646484375, 0.7177274169921875]}                                 ; {'thumb': {'x_1': 0.845, 'y_1': 0.846, 'x_2': 0.9995, 'y_2': 0.9995}, 'index': {'x_1': 0.697, 'y_1': 0.701, 'x_2': 0.8885, 'y_2': 0.889}} ; {'index': 0.00018521294217152962, 'thumb': 0.0}                ; [['Where the index finger goes on the syringe'], ['Where the thumb finger goes on the syringe']]
   280; grasp_vlm_dataset/bot_rnd2_jpg.rf.05cc8c6975ae529104e65cfaedeb5428.jpg       ; {'hand': [0.05320856857299805, 0.18914614868164062, 0.7848800048828125, 0.936100341796875]}                                                                                                      ; {'handle': {'x_1': 0.457, 'y_1': 0.522, 'x_2': 0.5145, 'y_2': 0.5735}}                                                                    ; {'hand': 0.005418324401496014}                                 ; [['Where an entire hand can grab the bottom drawer with a round handle safely']]
   281; grasp_vlm_dataset/glue_2_jpg.rf.9fb4c8607def9ebab16de93afbf21811.jpg         ; {'index': [0.0, 0.0, 0.0, 0.0]}                                                                                                                                                                  ; {'index': {'x_1': 0.278, 'y_1': 0.234, 'x_2': 0.3635, 'y_2': 0.383}}                                                                      ; {'index': 0.0}                                                 ; [['Where the index finger can press on the glue gun safely']]
   282; grasp_vlm_dataset/multimeter11_jpg.rf.87a50f900556b7eb64a8bc2ba9923d4f.jpg   ; {'left': [0.4625556640625, 0.21273985290527345, 0.7266561279296875, 0.9614401245117188], 'right': [0.46267462158203126, 0.2127605438232422, 0.7266470336914063, 0.9616339111328125]}             ; {'left': {'x_1': 0.519, 'y_1': 0.538, 'x_2': 0.632, 'y_2': 0.9445}, 'right': {'x_1': 0.543, 'y_1': 0.388, 'x_2': 0.723, 'y_2': 0.7645}}   ; {'left': 0.232306755193998, 'right': 0.3428234798883072}       ; [['Where the entire left hand can grab the multimeter with red and black leads safely near the green star'], ['Where the entire right hand can grab the multimeter with red and black leads safely']]
   283; grasp_vlm_dataset/glue_14_jpg.rf.8e3341244a784dfd82c29ebb595a2f13.jpg        ; {'index': [0.0, 0.0, 0.0, 0.0]}                                                                                                                                                                  ; {'index': {'x_1': 0.376, 'y_1': 0.383, 'x_2': 0.396, 'y_2': 0.499}}                                                                       ; {'index': 0.0}                                                 ; [['Where the index finger can press on the glue gun safely']]
   284; grasp_vlm_dataset/chainsaw11_jpg.rf.7176142a650fcba54117f10430c8882d.jpg     ; {'left': [0.058718265533447264, 0.7393358764648438, 0.1352994384765625, 0.8409118041992187], 'right': [1.7567723989486695e-05, 0.14962608337402344, 0.032918979644775394, 0.24195771789550782]}  ; {'left': {'x_1': 0.283, 'y_1': 0.507, 'x_2': 0.377, 'y_2': 1.0}, 'right': {'x_1': 0.241, 'y_1': 0.071, 'x_2': 0.5365, 'y_2': 0.245}}      ; {'left': 0.0, 'right': 0.0}                                    ; [['Where the entire left hand can grab the chainsaw safely near the green star'], ['Where the entire right hand can grab the chainsaw safely']]
   285; grasp_vlm_dataset/solder_19_jpg.rf.b41e5d3f6b2ee25de494045eb4daf006.jpg      ; {'hand': [0.18788064575195312, 0.1635079345703125, 0.9361240844726563, 0.881404296875]}                                                                                                          ; {'handle': {'x_1': 0.505, 'y_1': 0.424, 'x_2': 0.8155, 'y_2': 0.636}}                                                                     ; {'hand': 0.12254420974198411}                                  ; [['Where an entire hand can grab the soldering iron safely']]
   286; grasp_vlm_dataset/saw_9_jpg.rf.357d6a8fc86ce4de56014270edf7b9d7.jpg          ; {'index': [0.0, 0.0, 0.0, 0.0]}                                                                                                                                                                  ; {'index': {'x_1': 0.782, 'y_1': 0.281, 'x_2': 0.808, 'y_2': 0.3395}}                                                                      ; {'index': 0.0}                                                 ; [['Where the index finger can press on the circular saw safely']]
   287; grasp_vlm_dataset/wrench_3_jpg.rf.5e6825d8eee17f5e5b09adb4d8423f65.jpg       ; {'hand': [0.47659649658203124, 0.1138896484375, 0.7081395263671875, 0.8617744750976563]}                                                                                                         ; {'handle': {'x_1': 0.551, 'y_1': 0.276, 'x_2': 0.629, 'y_2': 0.812}}                                                                      ; {'hand': 0.24143095838647854}                                  ; [['Where an entire hand can grab the wrench safely']]
   288; grasp_vlm_dataset/lever_handle17_jpg.rf.5d1acd165adb3802c8dc0aabdeb3c370.jpg ; {'hand': [0.3765907897949219, 0.6059052124023437, 0.4309075927734375, 0.6342330322265625]}                                                                                                       ; {'handle': {'x_1': 0.381, 'y_1': 0.617, 'x_2': 0.428, 'y_2': 0.6315}}                                                                     ; {'hand': 0.4429130828185676}                                   ; [['Where an entire hand can grab the door with a horizontal lever handle safely']]
   289; grasp_vlm_dataset/drill_15_jpg.rf.4bbf949cdfa2d31f85239ac024ace55d.jpg       ; {'index': [0.16301141357421875, 0.06490037536621093, 0.88615380859375, 0.81011279296875]}                                                                                                        ; {'index': {'x_1': 0.535, 'y_1': 0.389, 'x_2': 0.584, 'y_2': 0.4755}}                                                                      ; {'index': 0.007865173027822863}                                ; [['Where the index finger can press on the power drill safely']]
   290; grasp_vlm_dataset/allen_4_jpg.rf.7c84acf515bff74c2f1550cb20225a4c.jpg        ; {'hand': [0.007251739501953125, 0.09791524505615234, 0.6914043579101562, 0.5487376098632812]}                                                                                                    ; {'handle': {'x_1': 0.012, 'y_1': 0.076, 'x_2': 0.361, 'y_2': 0.3045}}                                                                     ; {'hand': 0.22810093306429063}                                  ; [['Where an entire hand can grab the allen key safely']]
   291; grasp_vlm_dataset/wacker_9_jpg.rf.a8ab37e0d1857de1c0b5c89e3fe89bd5.jpg       ; {'index': [0.0, 0.0, 0.0, 0.0]}                                                                                                                                                                  ; {'index': {'x_1': 0.746, 'y_1': 0.58, 'x_2': 0.7615, 'y_2': 0.5915}}                                                                      ; {'index': 0.0}                                                 ; [['Where the index finger can press on the weed wacker safely']]
   292; grasp_vlm_dataset/hammer_18_jpg.rf.6dc41f97cc114e93b58b1020653d2a1a.jpg      ; {'hand': [0.32154376220703124, 0.11304788970947266, 0.6293150024414063, 0.8620899658203125]}                                                                                                     ; {'handle': {'x_1': 0.425, 'y_1': 0.488, 'x_2': 0.563, 'y_2': 0.9595}}                                                                     ; {'hand': 0.2115961174290904}                                   ; [['Where an entire hand can grab the hammer safely']]
   293; grasp_vlm_dataset/wrench_11_jpg.rf.7de38718620af910cbe38e875f6e0ee8.jpg      ; {'hand': [0.16454093933105468, 0.16496670532226562, 0.8591583251953125, 0.8278421630859375]}                                                                                                     ; {'handle': {'x_1': 0.16, 'y_1': 0.177, 'x_2': 0.5765, 'y_2': 0.558}}                                                                      ; {'hand': 0.33960389637654415}                                  ; [['Where an entire hand can grab the wrench safely']]
   294; grasp_vlm_dataset/wacker_14_jpg.rf.8822a1a2f9a5fb09f2a0755a8c0dc2ff.jpg      ; {'index': [0.11583895874023438, 0.1901341552734375, 0.85969287109375, 0.9326389770507812]}                                                                                                       ; {'index': {'x_1': 0.634, 'y_1': 0.62, 'x_2': 0.6595, 'y_2': 0.665}}                                                                       ; {'index': 0.002077618311483963}                                ; [['Where the index finger can press on the weed wacker safely']]
   295; grasp_vlm_dataset/solder_15_jpg.rf.378b0d1960735753b419c54cd9590db7.jpg      ; {'hand': [0.35437603759765623, 0.0005311012268066406, 0.8299774169921875, 0.523097412109375]}                                                                                                    ; {'handle': {'x_1': 0.431, 'y_1': 0.464, 'x_2': 0.6755, 'y_2': 0.946}}                                                                     ; {'hand': 0.041057018473062354}                                 ; [['Where an entire hand can grab the soldering iron safely']]
   296; grasp_vlm_dataset/hammer_9_jpg.rf.b52b7ef98e7b0e0390e7ce85d51bba7c.jpg       ; {'hand': [0.11366102600097656, 0.3680030517578125, 0.86209033203125, 0.6683096313476562]}                                                                                                        ; {'handle': {'x_1': 0.524, 'y_1': 0.494, 'x_2': 0.8765, 'y_2': 0.577}}                                                                     ; {'hand': 0.12419106027645359}                                  ; [['Where an entire hand can grab the hammer safely']]
   297; grasp_vlm_dataset/multimeter6_jpg.rf.dbe89c3d65112ebbfbb435b7c6ec53b4.jpg    ; {'left': [0.13887464904785157, 0.22064486694335939, 0.8865562744140625, 0.9617958374023438], 'right': [0.1166837921142578, 0.1404815216064453, 0.861097900390625, 0.8864255981445313]}           ; {'right': {'x_1': 0.335, 'y_1': 0.62, 'x_2': 0.45, 'y_2': 0.8575}, 'left': {'x_1': 0.282, 'y_1': 0.621, 'x_2': 0.3555, 'y_2': 0.853}}     ; {'left': 0.030771731518121206, 'right': 0.04918589624502405}   ; [['Where the entire left hand can grab the multimeter with red and black leads safely'], ['Where the entire right hand can grab the multimeter with red and black leads safely near the green star']]
   298; grasp_vlm_dataset/saw_13_jpg.rf.bf15660e475b50223665d0f295c7c1f5.jpg         ; {'index': [0.0, 0.0, 0.0, 0.0]}                                                                                                                                                                  ; {'index': {'x_1': 0.72, 'y_1': 0.512, 'x_2': 0.738, 'y_2': 0.5495}}                                                                       ; {'index': 0.0}                                                 ; [['Where the index finger can press on the circular saw safely']]
   299; grasp_vlm_dataset/multimeter1_jpg.rf.c8945e0ee1da610f7170473996b478de.jpg    ; {'left': [0.19075091552734375, 0.1366204528808594, 0.8370756225585938, 0.8424722900390625], 'right': [0.1651107177734375, 0.1866091766357422, 0.614778076171875, 0.8116416015625]}               ; {'right': {'x_1': 0.745, 'y_1': 0.422, 'x_2': 0.8025, 'y_2': 0.6425}, 'left': {'x_1': 0.664, 'y_1': 0.286, 'x_2': 0.7215, 'y_2': 0.625}}  ; {'left': 0.04272708213029952, 'right': 0.0}                    ; [['Where the entire left hand can grab the multimeter with red and black leads safely'], ['Where the entire right hand can grab the multimeter with red and black leads safely near the green star']]
   300; grasp_vlm_dataset/multimeter2_jpg.rf.1bffd1d55f5a115e24036e9aae55d0e2.jpg    ; {'left': [0.3223287353515625, 0.2727110595703125, 0.583703369140625, 0.6697783813476562], 'right': [0.3224671630859375, 0.2718218994140625, 0.5842141723632812, 0.6655980224609375]}             ; {'right': {'x_1': 0.671, 'y_1': 0.368, 'x_2': 0.7675, 'y_2': 0.5395}, 'left': {'x_1': 0.623, 'y_1': 0.376, 'x_2': 0.747, 'y_2': 0.531}}   ; {'left': 0.0, 'right': 0.0}                                    ; [['Where the entire left hand can grab the multimeter with red and black leads safely'], ['Where the entire right hand can grab the multimeter with red and black leads safely near the green star']]
   301; grasp_vlm_dataset/saw_16_jpg.rf.99cec99f882611788109df742450f54e.jpg         ; {'index': [0.0, 0.0, 0.0, 0.0]}                                                                                                                                                                  ; {'index': {'x_1': 0.478, 'y_1': 0.192, 'x_2': 0.537, 'y_2': 0.2485}}                                                                      ; {'index': 0.0}                                                 ; [['Where the index finger can press on the circular saw safely']]
   302; grasp_vlm_dataset/bow17_jpg.rf.7af13d780458ce389d2504e3ceccd3ea.jpg          ; {'index': [0.0, 0.0, 0.0, 0.0], 'thumb': [0.0, 0.0, 0.0, 0.0]}                                                                                                                                   ; {'thumb': {'x_1': 0.794, 'y_1': 0.816, 'x_2': 0.8305, 'y_2': 0.8545}, 'index': {'x_1': 0.77, 'y_1': 0.777, 'x_2': 0.8395, 'y_2': 0.8505}} ; {'index': 0.0, 'thumb': 0.0}                                   ; [['Where the index finger goes on the violin bow'], ['Where the thumb finger goes on the violin bow']]
   303; grasp_vlm_dataset/bot_bar10_jpg.rf.931ef51617e3d663cca7fc45ee3ca43c.jpg      ; {'hand': [0.21678460693359375, 0.06280749130249023, 0.827788818359375, 0.8120369873046875]}                                                                                                      ; {'handle': {'x_1': 0.372, 'y_1': 0.789, 'x_2': 0.623, 'y_2': 0.814}}                                                                      ; {'hand': 0.012617495243858419}                                 ; [['Where an entire hand can grab the bottom drawer with a horizontal bar handle safely']]
   304; grasp_vlm_dataset/screwdriver_5_jpg.rf.ae42b8c7016afd51e5afba95f6876f81.jpg  ; {'hand': [0.3194017028808594, 0.45744149780273435, 0.49065228271484373, 0.5135444946289063]}                                                                                                     ; {'handle': {'x_1': 0.507, 'y_1': 0.434, 'x_2': 0.975, 'y_2': 0.6565}}                                                                     ; {'hand': 0.0}                                                  ; [['Where an entire hand can grab the screwdriver safely']]
   305; grasp_vlm_dataset/vertical_bar17_jpg.rf.922faca1a1f9a6bac1c811add0154ffe.jpg ; {'hand': [0.21652253723144532, 0.16373916625976562, 0.8908533325195312, 0.9117366943359375]}                                                                                                     ; {'handle': {'x_1': 0.18, 'y_1': 0.664, 'x_2': 0.21, 'y_2': 0.802}}                                                                        ; {'hand': 0.0}                                                  ; [['Where an entire hand can grab the door with a vertical bar handle safely']]
   306; grasp_vlm_dataset/syringe7_jpg.rf.c76df9754b3027a5eee6514e898a1812.jpg       ; {'index': [0.18260256958007812, 0.18557601928710937, 0.7635007934570313, 0.768689453125], 'thumb': [0.18260256958007812, 0.18557601928710937, 0.7635007934570313, 0.768689453125]}               ; {'thumb': {'x_1': 0.185, 'y_1': 0.185, 'x_2': 0.244, 'y_2': 0.246}, 'index': {'x_1': 0.227, 'y_1': 0.243, 'x_2': 0.3595, 'y_2': 0.3445}}  ; {'index': 0.03970350293020948, 'thumb': 0.010523608380841218}  ; [['Where the index finger goes on the syringe'], ['Where the thumb finger goes on the syringe']]
   307; grasp_vlm_dataset/rnd_door9_jpg.rf.0c64191221f26a78a44fe89db56f5242.jpg      ; {'hand': [0.7739410400390625, 0.6675823364257812, 0.8282160034179687, 0.7541971435546875]}                                                                                                       ; {'handle': {'x_1': 0.77, 'y_1': 0.715, 'x_2': 0.81, 'y_2': 0.74}}                                                                         ; {'hand': 0.1878250248818178}                                   ; [['Where an entire hand can grab the door with a round handle safely']]
   308; grasp_vlm_dataset/multimeter19_jpg.rf.e851018b773c7c55ca858061942e18a4.jpg   ; {'left': [0.23960052490234374, 0.36061697387695313, 0.528722412109375, 0.9486661987304688], 'right': [0.23960052490234374, 0.36061697387695313, 0.528722412109375, 0.9486661987304688]}          ; {'right': {'x_1': 0.743, 'y_1': 0.466, 'x_2': 0.8455, 'y_2': 0.811}, 'left': {'x_1': 0.638, 'y_1': 0.472, 'x_2': 0.7095, 'y_2': 0.7755}}  ; {'left': 0.0, 'right': 0.0}                                    ; [['Where the entire left hand can grab the multimeter with red and black leads safely near the green star'], ['Where the entire right hand can grab the multimeter with red and black leads safely']]
   309; grasp_vlm_dataset/wacker_16_jpg.rf.235cf193f1b1e1e8f5ef5fc68e30e675.jpg      ; {'index': [0.0, 0.0, 0.0, 0.0]}                                                                                                                                                                  ; {'index': {'x_1': 0.585, 'y_1': 0.478, 'x_2': 0.617, 'y_2': 0.507}}                                                                       ; {'index': 0.0}                                                 ; [['Where the index finger can press on the weed wacker safely']]
   310; grasp_vlm_dataset/bow20_jpg.rf.62b94068a36ddd3707a831f74001fd3a.jpg          ; {'index': [0.0, 0.0, 0.0, 0.0], 'thumb': [0.0, 0.0, 0.0, 0.0]}                                                                                                                                   ; {'thumb': {'x_1': 0.813, 'y_1': 0.701, 'x_2': 0.832, 'y_2': 0.7095}, 'index': {'x_1': 0.762, 'y_1': 0.692, 'x_2': 0.8235, 'y_2': 0.707}}  ; {'index': 0.0, 'thumb': 0.0}                                   ; [['Where the index finger goes on the violin bow'], ['Where the thumb finger goes on the violin bow']]
   311; grasp_vlm_dataset/bolt_cutters14_jpeg.rf.348d28648dbf548883c9935637b89fdd.jpg; {'left': [0.0024086713790893556, 0.08810136413574218, 0.4432071228027344, 0.8360426025390625], 'right': [0.0024086713790893556, 0.08810136413574218, 0.4432071228027344, 0.8360426025390625]}    ; {'left': {'x_1': 0.086, 'y_1': 0.071, 'x_2': 0.194, 'y_2': 0.276}, 'right': {'x_1': 0.765, 'y_1': 0.251, 'x_2': 0.9065, 'y_2': 0.427}}    ; {'left': 0.06120877579104947, 'right': 0.0}                    ; [['Where the entire left hand can grab the bolt cutters safely near the green star'], ['Where the entire right hand can grab the bolt cutters safely']]
